repo_url,n_stars,n_issues,n_pulls,n_commits,n_forks,checkstyle_url,workflows
https://github.com/orhanobut/dialogplus,4995,54,1,183,792,https://github.com/orhanobut/dialogplus/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/apache/nifi,4979,14,14,10410,2718,https://github.com/apache/nifi/blob/main/checkstyle.xml,"{'total_count': 8, 'workflows': [{'id': 605175, 'node_id': 'MDg6V29ya2Zsb3c2MDUxNzU=', 'name': 'ci-workflow', 'path': '.github/workflows/ci-workflow.yml', 'state': 'active', 'created_at': '2020-02-21T01:37:13.000+01:00', 'updated_at': '2021-12-03T18:26:09.000+01:00', 'url': 'https://api.github.com/repos/apache/nifi/actions/workflows/605175', 'html_url': 'https://github.com/apache/nifi/blob/main/.github/workflows/ci-workflow.yml', 'badge_url': 'https://github.com/apache/nifi/workflows/ci-workflow/badge.svg'}, {'id': 137014545, 'node_id': 'W_kwDOAanjsM4IKq0R', 'name': 'code-compliance', 'path': '.github/workflows/code-compliance.yml', 'state': 'active', 'created_at': '2025-01-08T17:49:31.000+01:00', 'updated_at': '2025-01-08T21:11:51.000+01:00', 'url': 'https://api.github.com/repos/apache/nifi/actions/workflows/137014545', 'html_url': 'https://github.com/apache/nifi/blob/main/.github/workflows/code-compliance.yml', 'badge_url': 'https://github.com/apache/nifi/workflows/code-compliance/badge.svg'}, {'id': 109987303, 'node_id': 'W_kwDOAanjsM4GjkXn', 'name': 'code-coverage', 'path': '.github/workflows/code-coverage.yml', 'state': 'active', 'created_at': '2024-07-30T20:21:21.000+02:00', 'updated_at': '2024-07-31T10:09:15.000+02:00', 'url': 'https://api.github.com/repos/apache/nifi/actions/workflows/109987303', 'html_url': 'https://github.com/apache/nifi/blob/main/.github/workflows/code-coverage.yml', 'badge_url': 'https://github.com/apache/nifi/workflows/code-coverage/badge.svg'}, {'id': 71961107, 'node_id': 'W_kwDOAanjsM4ESgoT', 'name': 'docker-tests', 'path': '.github/workflows/docker-tests.yml', 'state': 'active', 'created_at': '2023-10-08T19:13:58.000+02:00', 'updated_at': '2023-10-22T00:11:52.000+02:00', 'url': 'https://api.github.com/repos/apache/nifi/actions/workflows/71961107', 'html_url': 'https://github.com/apache/nifi/blob/main/.github/workflows/docker-tests.yml', 'badge_url': 'https://github.com/apache/nifi/workflows/docker-tests/badge.svg'}, {'id': 71961108, 'node_id': 'W_kwDOAanjsM4ESgoU', 'name': 'integration-tests', 'path': '.github/workflows/integration-tests.yml', 'state': 'active', 'created_at': '2023-10-08T19:13:58.000+02:00', 'updated_at': '2023-10-22T00:11:52.000+02:00', 'url': 'https://api.github.com/repos/apache/nifi/actions/workflows/71961108', 'html_url': 'https://github.com/apache/nifi/blob/main/.github/workflows/integration-tests.yml', 'badge_url': 'https://github.com/apache/nifi/workflows/integration-tests/badge.svg'}, {'id': 7985025, 'node_id': 'MDg6V29ya2Zsb3c3OTg1MDI1', 'name': 'pull-request-review', 'path': '.github/workflows/stale.yml', 'state': 'active', 'created_at': '2021-04-14T09:26:44.000+02:00', 'updated_at': '2022-10-18T15:29:07.000+02:00', 'url': 'https://api.github.com/repos/apache/nifi/actions/workflows/7985025', 'html_url': 'https://github.com/apache/nifi/blob/main/.github/workflows/stale.yml', 'badge_url': 'https://github.com/apache/nifi/workflows/pull-request-review/badge.svg'}, {'id': 12346173, 'node_id': 'MDg6V29ya2Zsb3cxMjM0NjE3Mw==', 'name': 'system-tests', 'path': '.github/workflows/system-tests.yml', 'state': 'active', 'created_at': '2021-08-19T15:52:18.000+02:00', 'updated_at': '2021-08-19T15:52:18.000+02:00', 'url': 'https://api.github.com/repos/apache/nifi/actions/workflows/12346173', 'html_url': 'https://github.com/apache/nifi/blob/main/.github/workflows/system-tests.yml', 'badge_url': 'https://github.com/apache/nifi/workflows/system-tests/badge.svg'}, {'id': 133376451, 'node_id': 'W_kwDOAanjsM4H8ynD', 'name': 'Dependabot Updates', 'path': 'dynamic/dependabot/dependabot-updates', 'state': 'active', 'created_at': '2024-12-15T12:54:36.000+01:00', 'updated_at': '2024-12-15T12:54:36.000+01:00', 'url': 'https://api.github.com/repos/apache/nifi/actions/workflows/133376451', 'html_url': 'https://github.com/apache/nifi/actions/workflows/dependabot/dependabot-updates', 'badge_url': 'https://github.com/apache/nifi/actions/workflows/dependabot/dependabot-updates/badge.svg'}]}"
https://github.com/runelite/runelite,4850,2099,661,14197,5258,https://github.com/runelite/runelite/blob/master/checkstyle.xml,"{'total_count': 3, 'workflows': [{'id': 3294977, 'node_id': 'MDg6V29ya2Zsb3czMjk0OTc3', 'name': 'CI', 'path': '.github/workflows/CI.yml', 'state': 'active', 'created_at': '2020-10-30T19:36:28.000+01:00', 'updated_at': '2020-10-30T19:36:28.000+01:00', 'url': 'https://api.github.com/repos/runelite/runelite/actions/workflows/3294977', 'html_url': 'https://github.com/runelite/runelite/blob/master/.github/workflows/CI.yml', 'badge_url': 'https://github.com/runelite/runelite/workflows/CI/badge.svg'}, {'id': 96751126, 'node_id': 'W_kwDOA2zJ3c4FxE4W', 'name': 'CodeQL', 'path': '.github/workflows/codeql.yml', 'state': 'active', 'created_at': '2024-05-04T21:38:38.000+02:00', 'updated_at': '2024-05-04T21:38:38.000+02:00', 'url': 'https://api.github.com/repos/runelite/runelite/actions/workflows/96751126', 'html_url': 'https://github.com/runelite/runelite/blob/master/.github/workflows/codeql.yml', 'badge_url': 'https://github.com/runelite/runelite/workflows/CodeQL/badge.svg'}, {'id': 96751125, 'node_id': 'W_kwDOA2zJ3c4FxE4V', 'name': 'Dependency Review', 'path': '.github/workflows/dependency-review.yml', 'state': 'active', 'created_at': '2024-05-04T21:38:38.000+02:00', 'updated_at': '2024-05-04T21:38:38.000+02:00', 'url': 'https://api.github.com/repos/runelite/runelite/actions/workflows/96751125', 'html_url': 'https://github.com/runelite/runelite/blob/master/.github/workflows/dependency-review.yml', 'badge_url': 'https://github.com/runelite/runelite/workflows/Dependency%20Review/badge.svg'}]}"
https://github.com/jindrapetrik/jpexs-decompiler,4642,0,0,7864,661,https://github.com/jindrapetrik/jpexs-decompiler/blob/master/checkstyle.xml,"{'total_count': 2, 'workflows': [{'id': 29718813, 'node_id': 'W_kwDOASvLYM4BxXkd', 'name': 'build', 'path': '.github/workflows/main.yml', 'state': 'active', 'created_at': '2022-07-06T18:41:30.000+02:00', 'updated_at': '2022-11-12T16:44:23.000+01:00', 'url': 'https://api.github.com/repos/jindrapetrik/jpexs-decompiler/actions/workflows/29718813', 'html_url': 'https://github.com/jindrapetrik/jpexs-decompiler/blob/master/.github/workflows/main.yml', 'badge_url': 'https://github.com/jindrapetrik/jpexs-decompiler/workflows/build/badge.svg'}, {'id': 124801927, 'node_id': 'W_kwDOASvLYM4HcFOH', 'name': 'Check Spelling', 'path': '.github/workflows/spelling.yml', 'state': 'active', 'created_at': '2024-10-27T09:18:59.000+01:00', 'updated_at': '2024-10-29T16:55:45.000+01:00', 'url': 'https://api.github.com/repos/jindrapetrik/jpexs-decompiler/actions/workflows/124801927', 'html_url': 'https://github.com/jindrapetrik/jpexs-decompiler/blob/master/.github/workflows/spelling.yml', 'badge_url': 'https://github.com/jindrapetrik/jpexs-decompiler/workflows/Check%20Spelling/badge.svg'}]}"
https://github.com/HotBitmapGG/bilibili-android-client,4492,9,0,488,1482,https://github.com/HotBitmapGG/bilibili-android-client/blob/master-x/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/airbnb/DeepLinkDispatch,4388,56,2,358,404,https://github.com/airbnb/DeepLinkDispatch/blob/master/checkstyle.xml,"{'total_count': 2, 'workflows': [{'id': 17371226, 'node_id': 'W_kwDOAjjzFs4BCRBa', 'name': 'Build/Test', 'path': '.github/workflows/build_test.yml', 'state': 'active', 'created_at': '2022-01-05T01:03:32.000+01:00', 'updated_at': '2022-01-05T23:39:22.000+01:00', 'url': 'https://api.github.com/repos/airbnb/DeepLinkDispatch/actions/workflows/17371226', 'html_url': 'https://github.com/airbnb/DeepLinkDispatch/blob/master/.github/workflows/build_test.yml', 'badge_url': 'https://github.com/airbnb/DeepLinkDispatch/workflows/Build/Test/badge.svg'}, {'id': 17437385, 'node_id': 'W_kwDOAjjzFs4BChLJ', 'name': 'Deploy snapshot', 'path': '.github/workflows/deploy_snapshot.yml', 'state': 'active', 'created_at': '2022-01-05T23:39:22.000+01:00', 'updated_at': '2023-04-06T19:47:08.000+02:00', 'url': 'https://api.github.com/repos/airbnb/DeepLinkDispatch/actions/workflows/17437385', 'html_url': 'https://github.com/airbnb/DeepLinkDispatch/blob/master/.github/workflows/deploy_snapshot.yml', 'badge_url': 'https://github.com/airbnb/DeepLinkDispatch/workflows/Deploy%20snapshot/badge.svg'}]}"
https://github.com/Jacksgong/JKeyboardPanelSwitch,4186,62,1,195,687,https://github.com/Jacksgong/JKeyboardPanelSwitch/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/orhanobut/hawk,3984,49,6,281,390,https://github.com/orhanobut/hawk/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/LibrePDF/OpenPDF,3651,144,9,1612,599,https://github.com/LibrePDF/OpenPDF/blob/master/checkstyle.xml,"{'total_count': 5, 'workflows': [{'id': 5484615, 'node_id': 'MDg6V29ya2Zsb3c1NDg0NjE1', 'name': 'OpenPDF checkstyle', 'path': '.github/workflows/checkstyle.yml', 'state': 'active', 'created_at': '2021-02-01T23:08:50.000+01:00', 'updated_at': '2021-02-01T23:08:50.000+01:00', 'url': 'https://api.github.com/repos/LibrePDF/OpenPDF/actions/workflows/5484615', 'html_url': 'https://github.com/LibrePDF/OpenPDF/blob/master/.github/workflows/checkstyle.yml', 'badge_url': 'https://github.com/LibrePDF/OpenPDF/workflows/OpenPDF%20checkstyle/badge.svg'}, {'id': 83114576, 'node_id': 'W_kwDOA8KLhc4E9DpQ', 'name': 'Codacy Coverage Reporter', 'path': '.github/workflows/codacy-coverage-reporter.yaml', 'state': 'active', 'created_at': '2024-01-20T21:39:49.000+01:00', 'updated_at': '2024-03-29T12:17:54.000+01:00', 'url': 'https://api.github.com/repos/LibrePDF/OpenPDF/actions/workflows/83114576', 'html_url': 'https://github.com/LibrePDF/OpenPDF/blob/master/.github/workflows/codacy-coverage-reporter.yaml', 'badge_url': 'https://github.com/LibrePDF/OpenPDF/workflows/Codacy%20Coverage%20Reporter/badge.svg'}, {'id': 85713008, 'node_id': 'W_kwDOA8KLhc4FG-Bw', 'name': 'CodeQL', 'path': '.github/workflows/codeql.yml', 'state': 'active', 'created_at': '2024-02-12T08:35:59.000+01:00', 'updated_at': '2024-02-12T08:35:59.000+01:00', 'url': 'https://api.github.com/repos/LibrePDF/OpenPDF/actions/workflows/85713008', 'html_url': 'https://github.com/LibrePDF/OpenPDF/blob/master/.github/workflows/codeql.yml', 'badge_url': 'https://github.com/LibrePDF/OpenPDF/workflows/CodeQL/badge.svg'}, {'id': 4052226, 'node_id': 'MDg6V29ya2Zsb3c0MDUyMjI2', 'name': 'OpenPDF maven build', 'path': '.github/workflows/maven.yml', 'state': 'active', 'created_at': '2020-12-05T15:49:21.000+01:00', 'updated_at': '2021-02-01T23:08:50.000+01:00', 'url': 'https://api.github.com/repos/LibrePDF/OpenPDF/actions/workflows/4052226', 'html_url': 'https://github.com/LibrePDF/OpenPDF/blob/master/.github/workflows/maven.yml', 'badge_url': 'https://github.com/LibrePDF/OpenPDF/workflows/OpenPDF%20maven%20build/badge.svg'}, {'id': 132390630, 'node_id': 'W_kwDOA8KLhc4H5B7m', 'name': 'Dependabot Updates', 'path': 'dynamic/dependabot/dependabot-updates', 'state': 'active', 'created_at': '2024-12-10T07:53:31.000+01:00', 'updated_at': '2024-12-10T07:53:31.000+01:00', 'url': 'https://api.github.com/repos/LibrePDF/OpenPDF/actions/workflows/132390630', 'html_url': 'https://github.com/LibrePDF/OpenPDF/actions/workflows/dependabot/dependabot-updates', 'badge_url': 'https://github.com/LibrePDF/OpenPDF/actions/workflows/dependabot/dependabot-updates/badge.svg'}]}"
https://github.com/dariuszseweryn/RxAndroidBle,3455,60,4,1007,586,https://github.com/dariuszseweryn/RxAndroidBle/blob/master/checkstyle.xml,"{'total_count': 2, 'workflows': [{'id': 11709958, 'node_id': 'MDg6V29ya2Zsb3cxMTcwOTk1OA==', 'name': 'Gradle Actions', 'path': '.github/workflows/gradle-actions.yml', 'state': 'active', 'created_at': '2021-07-28T23:26:26.000+02:00', 'updated_at': '2021-07-30T20:03:39.000+02:00', 'url': 'https://api.github.com/repos/dariuszseweryn/RxAndroidBle/actions/workflows/11709958', 'html_url': 'https://github.com/dariuszseweryn/RxAndroidBle/blob/master/.github/workflows/gradle-actions.yml', 'badge_url': 'https://github.com/dariuszseweryn/RxAndroidBle/workflows/Gradle%20Actions/badge.svg'}, {'id': 26576840, 'node_id': 'W_kwDOAwtlCM4BlYfI', 'name': 'pages-build-deployment', 'path': 'dynamic/pages/pages-build-deployment', 'state': 'active', 'created_at': '2022-05-21T20:01:36.000+02:00', 'updated_at': '2022-05-21T20:01:36.000+02:00', 'url': 'https://api.github.com/repos/dariuszseweryn/RxAndroidBle/actions/workflows/26576840', 'html_url': 'https://github.com/dariuszseweryn/RxAndroidBle/actions/workflows/pages/pages-build-deployment', 'badge_url': 'https://github.com/dariuszseweryn/RxAndroidBle/actions/workflows/pages/pages-build-deployment/badge.svg'}]}"
https://github.com/BruceEckel/OnJava8-Examples,3093,18,3,555,1155,https://github.com/BruceEckel/OnJava8-Examples/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/Tencent/VasDolly,3087,21,3,135,389,https://github.com/Tencent/VasDolly/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/pedrovgs/Algorithms,2790,29,27,427,798,https://github.com/pedrovgs/Algorithms/blob/master/checkstyle.xml,"{'total_count': 1, 'workflows': [{'id': 27704712, 'node_id': 'W_kwDOAZLOgc4Bpr2I', 'name': 'QA check', 'path': '.github/workflows/check.yml', 'state': 'active', 'created_at': '2022-06-07T21:04:34.000+02:00', 'updated_at': '2022-06-07T21:10:02.000+02:00', 'url': 'https://api.github.com/repos/pedrovgs/Algorithms/actions/workflows/27704712', 'html_url': 'https://github.com/pedrovgs/Algorithms/blob/master/.github/workflows/check.yml', 'badge_url': 'https://github.com/pedrovgs/Algorithms/workflows/QA%20check/badge.svg'}]}"
https://github.com/tdebatty/java-string-similarity,2698,13,1,245,415,https://github.com/tdebatty/java-string-similarity/blob/master/checkstyle.xml,"{'total_count': 1, 'workflows': [{'id': 10017451, 'node_id': 'MDg6V29ya2Zsb3cxMDAxNzQ1MQ==', 'name': 'Java CI with Maven', 'path': '.github/workflows/maven.yml', 'state': 'active', 'created_at': '2021-06-06T17:42:56.000+02:00', 'updated_at': '2021-06-06T17:42:56.000+02:00', 'url': 'https://api.github.com/repos/tdebatty/java-string-similarity/actions/workflows/10017451', 'html_url': 'https://github.com/tdebatty/java-string-similarity/blob/master/.github/workflows/maven.yml', 'badge_url': 'https://github.com/tdebatty/java-string-similarity/workflows/Java%20CI%20with%20Maven/badge.svg'}]}"
https://github.com/spotify/docker-maven-plugin,2666,21,11,924,575,https://github.com/spotify/docker-maven-plugin/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/square/keywhiz,2623,46,11,1940,216,https://github.com/square/keywhiz/blob/master/checkstyle.xml,"{'total_count': 2, 'workflows': [{'id': 29637518, 'node_id': 'W_kwDOAfWAfs4BxDuO', 'name': 'CI', 'path': '.github/workflows/docker.yaml', 'state': 'active', 'created_at': '2022-07-05T19:59:13.000+02:00', 'updated_at': '2022-07-07T02:28:36.000+02:00', 'url': 'https://api.github.com/repos/square/keywhiz/actions/workflows/29637518', 'html_url': 'https://github.com/square/keywhiz/blob/master/.github/workflows/docker.yaml', 'badge_url': 'https://github.com/square/keywhiz/workflows/CI/badge.svg'}, {'id': 29401504, 'node_id': 'W_kwDOAfWAfs4BwKGg', 'name': 'CI', 'path': '.github/workflows/tests.yaml', 'state': 'active', 'created_at': '2022-07-01T23:09:45.000+02:00', 'updated_at': '2022-07-07T02:28:36.000+02:00', 'url': 'https://api.github.com/repos/square/keywhiz/actions/workflows/29401504', 'html_url': 'https://github.com/square/keywhiz/blob/master/.github/workflows/tests.yaml', 'badge_url': 'https://github.com/square/keywhiz/workflows/CI/badge.svg'}]}"
https://github.com/FabricMC/fabric,2401,188,50,1892,420,https://github.com/FabricMC/fabric/blob/1.21.4/checkstyle.xml,"{'total_count': 3, 'workflows': [{'id': 1640506, 'node_id': 'MDg6V29ya2Zsb3cxNjQwNTA2', 'name': 'Build', 'path': '.github/workflows/build.yml', 'state': 'active', 'created_at': '2020-06-21T22:14:31.000+02:00', 'updated_at': '2020-06-21T22:14:31.000+02:00', 'url': 'https://api.github.com/repos/FabricMC/fabric/actions/workflows/1640506', 'html_url': 'https://github.com/FabricMC/fabric/blob/1.21.4/.github/workflows/build.yml', 'badge_url': 'https://github.com/FabricMC/fabric/workflows/Build/badge.svg'}, {'id': 24469173, 'node_id': 'W_kwDOCU1OLc4BdV61', 'name': 'Manage Issues', 'path': '.github/workflows/manage_issues.yml', 'state': 'active', 'created_at': '2022-04-19T18:44:57.000+02:00', 'updated_at': '2022-04-19T18:44:57.000+02:00', 'url': 'https://api.github.com/repos/FabricMC/fabric/actions/workflows/24469173', 'html_url': 'https://github.com/FabricMC/fabric/blob/1.21.4/.github/workflows/manage_issues.yml', 'badge_url': 'https://github.com/FabricMC/fabric/workflows/Manage%20Issues/badge.svg'}, {'id': 3406096, 'node_id': 'MDg6V29ya2Zsb3czNDA2MDk2', 'name': 'Release', 'path': '.github/workflows/release.yml', 'state': 'active', 'created_at': '2020-11-05T19:30:18.000+01:00', 'updated_at': '2020-11-05T19:30:18.000+01:00', 'url': 'https://api.github.com/repos/FabricMC/fabric/actions/workflows/3406096', 'html_url': 'https://github.com/FabricMC/fabric/blob/1.21.4/.github/workflows/release.yml', 'badge_url': 'https://github.com/FabricMC/fabric/workflows/Release/badge.svg'}]}"
https://github.com/alexvasilkov/GestureViews,2379,11,1,432,386,https://github.com/alexvasilkov/GestureViews/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/moquette-io/moquette,2322,116,21,1457,821,https://github.com/moquette-io/moquette/blob/main/checkstyle.xml,"{'total_count': 5, 'workflows': [{'id': 4048326, 'node_id': 'MDg6V29ya2Zsb3c0MDQ4MzI2', 'name': 'Java CI with Maven', 'path': '.github/workflows/maven_build.yml', 'state': 'active', 'created_at': '2020-12-05T10:05:06.000+01:00', 'updated_at': '2020-12-05T10:05:06.000+01:00', 'url': 'https://api.github.com/repos/moquette-io/moquette/actions/workflows/4048326', 'html_url': 'https://github.com/moquette-io/moquette/blob/main/.github/workflows/maven_build.yml', 'badge_url': 'https://github.com/moquette-io/moquette/workflows/Java%20CI%20with%20Maven/badge.svg'}, {'id': 10289002, 'node_id': 'MDg6V29ya2Zsb3cxMDI4OTAwMg==', 'name': 'Build and ship to Maven Central', 'path': '.github/workflows/maven_central_release_version.yml', 'state': 'active', 'created_at': '2021-06-11T11:44:59.000+02:00', 'updated_at': '2021-06-11T11:47:49.000+02:00', 'url': 'https://api.github.com/repos/moquette-io/moquette/actions/workflows/10289002', 'html_url': 'https://github.com/moquette-io/moquette/blob/main/.github/workflows/maven_central_release_version.yml', 'badge_url': 'https://github.com/moquette-io/moquette/workflows/Build%20and%20ship%20to%20Maven%20Central/badge.svg'}, {'id': 10410914, 'node_id': 'MDg6V29ya2Zsb3cxMDQxMDkxNA==', 'name': 'Build and ship SNAPSHOT versions to Maven Central', 'path': '.github/workflows/maven_central_snapshot_version.yml', 'state': 'active', 'created_at': '2021-06-14T22:31:04.000+02:00', 'updated_at': '2021-06-14T22:31:04.000+02:00', 'url': 'https://api.github.com/repos/moquette-io/moquette/actions/workflows/10410914', 'html_url': 'https://github.com/moquette-io/moquette/blob/main/.github/workflows/maven_central_snapshot_version.yml', 'badge_url': 'https://github.com/moquette-io/moquette/workflows/Build%20and%20ship%20SNAPSHOT%20versions%20to%20Maven%20Central/badge.svg'}, {'id': 79515306, 'node_id': 'W_kwDOAXgwLM4EvU6q', 'name': 'Java CI with Maven', 'path': '.github/workflows/temp_maven_build_debug.yml', 'state': 'active', 'created_at': '2023-12-15T12:48:38.000+01:00', 'updated_at': '2023-12-15T12:48:38.000+01:00', 'url': 'https://api.github.com/repos/moquette-io/moquette/actions/workflows/79515306', 'html_url': 'https://github.com/moquette-io/moquette/blob/main/.github/workflows/temp_maven_build_debug.yml', 'badge_url': 'https://github.com/moquette-io/moquette/workflows/Java%20CI%20with%20Maven/badge.svg'}, {'id': 135316476, 'node_id': 'W_kwDOAXgwLM4IEMP8', 'name': 'Dependabot Updates', 'path': 'dynamic/dependabot/dependabot-updates', 'state': 'active', 'created_at': '2024-12-27T12:58:54.000+01:00', 'updated_at': '2024-12-27T12:58:54.000+01:00', 'url': 'https://api.github.com/repos/moquette-io/moquette/actions/workflows/135316476', 'html_url': 'https://github.com/moquette-io/moquette/actions/workflows/dependabot/dependabot-updates', 'badge_url': 'https://github.com/moquette-io/moquette/actions/workflows/dependabot/dependabot-updates/badge.svg'}]}"
https://github.com/airsonic/airsonic,2008,432,68,1572,238,https://github.com/airsonic/airsonic/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/zhp8341/flink-streaming-platform-web,1808,32,5,217,679,https://github.com/zhp8341/flink-streaming-platform-web/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/iqiyi/Qigsaw,1681,39,3,310,268,https://github.com/iqiyi/Qigsaw/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/alexvasilkov/FoldableLayout,1655,9,1,59,355,https://github.com/alexvasilkov/FoldableLayout/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/f2prateek/rx-preferences,1537,19,5,145,132,https://github.com/f2prateek/rx-preferences/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/SpongePowered/Mixin,1443,97,15,820,194,https://github.com/SpongePowered/Mixin/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/jodconverter/jodconverter,1428,29,0,1139,288,https://github.com/jodconverter/jodconverter/blob/master/checkstyle.xml,"{'total_count': 0, 'workflows': []}"
https://github.com/square/phrase,1403,6,4,62,126,https://github.com/square/phrase/blob/master/checkstyle.xml,"{'total_count': 1, 'workflows': [{'id': 23362687, 'node_id': 'W_kwDOAPYIws4BZHx_', 'name': 'Android CI', 'path': '.github/workflows/android.yml', 'state': 'active', 'created_at': '2022-04-06T00:50:59.000+02:00', 'updated_at': '2022-04-06T01:32:36.000+02:00', 'url': 'https://api.github.com/repos/square/phrase/actions/workflows/23362687', 'html_url': 'https://github.com/square/phrase/blob/master/.github/workflows/android.yml', 'badge_url': 'https://github.com/square/phrase/workflows/Android%20CI/badge.svg'}]}"
